Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2019-11-19,41.8,41.84,39.73,40.72,40.72,9500800,PDD
2019-11-20,31.35,35.03,30.26,31.4,31.4,53787300,PDD
2019-11-21,32.65,33.24,31.26,31.58,31.58,15891100,PDD
2019-11-22,32.23,34.57,31.52,33.99,33.99,18862300,PDD
2019-11-25,35.01,36.74,35.0,36.52,36.52,18964500,PDD
2019-11-26,36.0,37.06,35.73,36.98,36.98,10286900,PDD
2019-11-27,37.29,37.78,35.35,35.86,35.86,7346700,PDD
2019-11-29,35.68,36.24,35.23,35.95,35.95,3424700,PDD
2019-12-02,35.86,36.11,34.51,36.04,36.04,4846300,PDD
2019-12-03,34.7,36.38,34.59,36.17,36.17,4372100,PDD
2019-12-04,36.45,36.5,34.92,35.85,35.85,5779800,PDD
2019-12-05,35.78,36.78,35.22,36.58,36.58,5085000,PDD
2019-12-06,36.9,37.7,36.6,37.52,37.52,4019200,PDD
2019-12-09,37.37,38.07,36.96,37.52,37.52,4252000,PDD
2019-12-10,37.5,38.45,37.32,38.13,38.13,3426300,PDD
2019-12-11,38.27,38.34,36.95,37.31,37.31,4027800,PDD
2019-12-12,37.5,38.6,37.31,38.09,38.09,3312800,PDD
2019-12-13,38.0,38.79,36.23,36.46,36.46,5713400,PDD
2019-12-16,36.96,38.75,36.7,38.68,38.68,4765500,PDD
2019-12-17,38.8,39.33,38.25,38.71,38.71,3861800,PDD
2019-12-18,38.78,38.85,37.16,37.72,37.72,4823200,PDD
2019-12-19,37.99,38.01,37.01,37.52,37.52,3604100,PDD
2019-12-20,37.84,38.0,37.24,37.36,37.36,3582500,PDD
2019-12-23,37.7,37.98,37.0,37.89,37.89,2690000,PDD
2019-12-24,37.85,38.55,37.81,38.04,38.04,1814700,PDD
2019-12-26,38.38,38.79,38.01,38.57,38.57,2350100,PDD
2019-12-27,39.0,39.51,38.44,39.24,39.24,3682000,PDD
2019-12-30,39.2,39.62,38.13,38.15,38.15,3014800,PDD
2019-12-31,38.2,38.53,37.6,37.82,37.82,1961300,PDD
2020-01-02,38.5,41.28,38.5,41.23,41.23,9283000,PDD
2020-01-03,40.0,41.65,39.69,40.89,40.89,4870000,PDD
2020-01-06,40.55,40.74,39.61,40.09,40.09,4245400,PDD
2020-01-07,40.71,41.61,39.81,41.21,41.21,4806300,PDD
2020-01-08,40.63,41.13,40.06,40.5,40.5,5281500,PDD
2020-01-09,41.14,41.85,39.6,39.66,39.66,5636500,PDD
2020-01-10,40.25,40.25,37.81,38.42,38.42,10206500,PDD
2020-01-13,39.01,39.66,38.75,39.35,39.35,5539900,PDD
2020-01-14,39.37,39.37,37.68,38.02,38.02,10481200,PDD
2020-01-15,37.94,39.14,37.89,38.67,38.67,6682700,PDD
2020-01-16,39.1,40.27,38.97,39.51,39.51,6198700,PDD
2020-01-17,39.84,40.46,39.19,39.43,39.43,4863900,PDD
2020-01-21,38.58,39.64,38.29,39.34,39.34,4992200,PDD
2020-01-22,39.95,40.74,38.67,38.79,38.79,4776900,PDD
2020-01-23,38.25,38.65,37.64,38.37,38.37,5169400,PDD
2020-01-24,38.5,38.99,36.58,37.34,37.34,5301900,PDD
2020-01-27,35.51,37.04,35.3,36.59,36.59,7780100,PDD
2020-01-28,37.3,37.4,36.63,36.96,36.96,3040600,PDD
2020-01-29,37.51,37.51,36.61,36.74,36.74,1673000,PDD
2020-01-30,35.65,36.0,34.6,35.93,35.93,7195800,PDD
2020-01-31,35.73,35.82,34.62,35.22,35.22,4919000,PDD
2020-02-03,35.0,35.97,34.35,35.79,35.79,7025600,PDD
2020-02-04,36.43,37.29,36.26,36.51,36.51,6504300,PDD
2020-02-05,37.09,37.09,35.21,35.72,35.72,4953000,PDD
2020-02-06,36.27,36.95,36.01,36.38,36.38,5644000,PDD
2020-02-07,36.21,36.21,34.0,34.28,34.28,10138800,PDD
2020-02-10,34.5,35.37,34.25,34.5,34.5,11215600,PDD
2020-02-11,34.95,36.3,34.74,36.0,36.0,8975100,PDD
2020-02-12,36.57,37.08,36.0,36.81,36.81,5152000,PDD
2020-02-13,36.2,37.72,36.0,37.42,37.42,6320100,PDD
