Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2010-02-22,165.0,178.75,165.0,173.875,140.82443,542400,6920.T
2010-02-23,175.0,175.0,169.375,174.375,141.22939,136800,6920.T
2010-02-24,168.75,173.75,168.375,169.5,137.28102,149600,6920.T
2010-02-25,173.25,173.375,169.5,172.5,139.71075,124000,6920.T
2010-02-26,169.0,173.625,168.125,172.625,139.81203,164000,6920.T
2010-03-01,173.25,173.375,168.875,172.125,139.40709,69600,6920.T
2010-03-02,170.75,177.375,170.75,176.25,142.74799,212800,6920.T
2010-03-03,176.25,179.5,176.25,179.5,145.3802,189600,6920.T
2010-03-04,180.25,181.5,175.25,176.375,142.84924,278400,6920.T
2010-03-05,176.25,178.125,170.0,174.375,141.22939,240000,6920.T
2010-03-08,180.875,180.875,176.5,178.375,144.46904,155200,6920.T
2010-03-09,178.375,182.5,177.0,181.25,146.79753,204000,6920.T
2010-03-10,183.375,183.75,180.625,180.75,146.39261,134400,6920.T
2010-03-11,180.75,181.125,176.75,179.875,145.6839,197600,6920.T
2010-03-12,176.5,179.125,175.375,177.5,143.76036,205600,6920.T
2010-03-15,172.625,177.125,171.25,175.0,141.73557,231200,6920.T
2010-03-16,173.125,176.0,173.125,176.0,142.54549,123200,6920.T
2010-03-17,176.125,179.125,173.75,175.75,142.343,192000,6920.T
2010-03-18,175.0,179.25,175.0,179.25,145.17773,245600,6920.T
2010-03-19,179.25,180.625,177.5,177.5,143.76036,176800,6920.T
2010-03-23,180.75,183.875,178.5,181.75,147.20251,303200,6920.T
2010-03-24,181.625,184.125,178.125,178.25,144.36783,188800,6920.T
2010-03-25,180.875,180.875,175.375,177.125,143.45663,172800,6920.T
2010-03-26,179.875,179.875,177.0,178.75,144.77277,159200,6920.T
2010-03-29,179.375,182.375,177.625,182.0,147.405,125600,6920.T
2010-03-30,181.875,184.75,180.75,181.25,146.79753,154400,6920.T
2010-03-31,181.25,181.25,177.5,178.5,144.5703,158400,6920.T
2010-04-01,179.375,180.5,177.5,180.25,145.98764,104000,6920.T
2010-04-02,178.0,185.0,177.0,178.0,144.16531,400000,6920.T
2010-04-05,178.625,181.25,178.625,179.5,145.3802,107200,6920.T
2010-04-06,180.625,180.75,177.5,179.125,145.0765,180000,6920.T
2010-04-07,179.25,180.25,176.875,179.125,145.0765,115200,6920.T
2010-04-08,177.25,177.75,175.75,176.125,142.64674,155200,6920.T
2010-04-09,175.75,178.125,175.125,178.125,144.26657,82400,6920.T
2010-04-12,176.375,178.5,175.5,175.875,142.44423,153600,6920.T
2010-04-13,175.375,175.375,171.25,174.125,141.0269,102400,6920.T
2010-04-14,175.0,176.25,174.5,175.0,141.73557,208800,6920.T
2010-04-15,180.0,182.5,178.25,179.75,145.5827,418400,6920.T
2010-04-16,180.875,183.125,180.875,182.5,147.80995,281600,6920.T
2010-04-19,182.25,186.25,182.25,185.0,149.83473,269600,6920.T
2010-04-20,187.0,191.0,187.0,187.375,151.7583,476800,6920.T
2010-04-21,190.25,192.5,190.125,190.125,153.98558,297600,6920.T
2010-04-22,192.25,193.75,190.25,193.75,156.92155,267200,6920.T
2010-04-23,192.0,195.0,192.0,194.0,157.12402,176000,6920.T
2010-04-26,193.5,193.5,190.0,193.375,156.61781,179200,6920.T
2010-04-27,193.75,195.0,190.625,194.25,157.32646,312000,6920.T
2010-04-28,188.125,191.25,186.125,191.25,154.89673,228000,6920.T
2010-04-30,185.5,185.5,176.875,181.25,146.79753,583200,6920.T
2010-05-06,170.0,170.25,166.875,167.0,135.25626,632000,6920.T
2010-05-07,149.875,156.125,147.625,151.875,123.00621,856800,6920.T
2010-05-10,153.0,158.125,151.875,157.5,127.56203,332000,6920.T
2010-05-11,168.75,168.75,158.0,158.0,127.96701,244800,6920.T
2010-05-12,157.375,157.375,152.0,153.75,124.52484,141600,6920.T
2010-05-13,155.125,158.875,153.75,155.125,125.638466,110400,6920.T
2010-05-14,156.75,156.75,151.25,155.125,125.638466,96800,6920.T
2010-05-17,151.375,151.875,146.25,146.75,118.855415,189600,6920.T
2010-05-18,148.75,149.875,143.75,143.875,116.526886,89600,6920.T
2010-05-19,136.5,152.625,135.875,148.125,119.96903,216800,6920.T
2010-05-20,144.375,151.25,144.375,146.25,118.45045,47200,6920.T
2010-05-21,135.0,141.25,135.0,140.5,113.79341,103200,6920.T
2010-05-24,141.25,145.0,139.0,145.0,117.43805,90400,6920.T
2010-05-25,143.125,143.125,136.375,136.375,110.45255,139200,6920.T
2010-05-26,136.375,142.375,134.625,136.0,110.14879,81600,6920.T
2010-05-27,134.5,140.625,134.25,140.625,113.89467,91200,6920.T
2010-05-28,143.75,146.25,142.5,144.875,117.33681,162400,6920.T
2010-05-31,148.75,157.0,147.875,156.875,127.05584,162400,6920.T
2010-06-01,155.0,156.625,151.375,151.375,122.60128,95200,6920.T
2010-06-02,150.0,150.0,145.0,145.25,117.640526,89600,6920.T
2010-06-03,148.75,150.0,144.75,148.75,120.47524,128000,6920.T
2010-06-04,147.5,147.5,144.375,144.375,116.93184,153600,6920.T
2010-06-07,136.25,136.875,133.25,134.375,108.83268,234400,6920.T
2010-06-08,134.375,136.0,133.75,133.75,108.326485,233600,6920.T
2010-06-09,133.75,135.0,131.375,131.375,106.402916,113600,6920.T
2010-06-10,129.375,131.125,126.5,128.75,104.276886,216000,6920.T
2010-06-11,131.5,134.25,130.0,130.0,105.289276,176000,6920.T
2010-06-14,133.75,141.875,131.25,138.25,111.97111,437600,6920.T
2010-06-15,135.0,136.25,134.625,135.5,109.743835,196000,6920.T
2010-06-16,140.125,140.375,136.25,138.75,112.376045,254400,6920.T
2010-06-17,140.0,142.5,139.875,140.5,113.79341,365600,6920.T
2010-06-18,141.25,141.25,137.125,137.125,111.059944,188800,6920.T
2010-06-21,139.375,140.875,139.0,140.625,113.89467,182400,6920.T
2010-06-22,140.0,140.0,138.125,138.125,111.86985,101600,6920.T
2010-06-23,137.5,137.5,133.875,134.125,108.63018,216800,6920.T
2010-06-24,134.125,134.125,134.125,134.125,108.63018,0,6920.T
2010-06-25,132.5,132.5,128.75,130.0,105.289276,187200,6920.T
2010-06-28,128.75,128.75,120.0,120.375,98.92057,323200,6920.T
2010-06-29,116.625,121.25,116.625,121.25,99.63962,260800,6920.T
2010-06-30,115.0,116.875,113.75,115.0,94.50354,339200,6920.T
2010-07-01,121.875,123.0,117.125,121.25,99.63962,336000,6920.T
2010-07-02,117.5,122.5,117.5,119.75,98.40696,344800,6920.T
2010-07-05,120.5,125.0,120.5,122.0,100.255936,245600,6920.T
2010-07-06,121.875,121.875,117.5,119.125,97.89336,217600,6920.T
