Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2011-09-20,490.0,491.0,482.0,486.0,486.0,198300,6723.T
2011-09-21,501.0,540.0,501.0,512.0,512.0,1907800,6723.T
2011-09-22,504.0,506.0,491.0,496.0,496.0,686900,6723.T
2011-09-26,490.0,496.0,478.0,482.0,482.0,532900,6723.T
2011-09-27,496.0,510.0,494.0,507.0,507.0,524100,6723.T
2011-09-28,520.0,520.0,501.0,505.0,505.0,302800,6723.T
2011-09-29,499.0,524.0,495.0,518.0,518.0,801000,6723.T
2011-09-30,514.0,529.0,508.0,521.0,521.0,631300,6723.T
2011-10-03,511.0,515.0,490.0,502.0,502.0,482100,6723.T
2011-10-04,484.0,528.0,482.0,521.0,521.0,1070500,6723.T
2011-10-05,540.0,546.0,527.0,540.0,540.0,1305500,6723.T
2011-10-06,515.0,544.0,515.0,534.0,534.0,1014100,6723.T
2011-10-07,540.0,547.0,535.0,537.0,537.0,638700,6723.T
2011-10-11,546.0,553.0,534.0,535.0,535.0,748200,6723.T
2011-10-12,534.0,538.0,531.0,535.0,535.0,606500,6723.T
2011-10-13,538.0,565.0,538.0,561.0,561.0,1163400,6723.T
2011-10-14,560.0,562.0,540.0,542.0,542.0,576700,6723.T
2011-10-17,554.0,564.0,551.0,555.0,555.0,496700,6723.T
2011-10-18,542.0,555.0,538.0,553.0,553.0,266400,6723.T
2011-10-19,559.0,562.0,538.0,539.0,539.0,316600,6723.T
2011-10-20,535.0,544.0,525.0,529.0,529.0,395100,6723.T
2011-10-21,528.0,544.0,527.0,541.0,541.0,284200,6723.T
2011-10-24,559.0,567.0,556.0,565.0,565.0,610500,6723.T
2011-10-25,565.0,570.0,550.0,552.0,552.0,322900,6723.T
2011-10-26,542.0,569.0,540.0,557.0,557.0,380000,6723.T
2011-10-27,565.0,573.0,551.0,573.0,573.0,300500,6723.T
2011-10-28,580.0,584.0,571.0,572.0,572.0,479800,6723.T
2011-10-31,570.0,577.0,559.0,564.0,564.0,406100,6723.T
2011-11-01,574.0,591.0,565.0,579.0,579.0,922100,6723.T
2011-11-02,574.0,590.0,564.0,583.0,583.0,660300,6723.T
2011-11-04,584.0,594.0,575.0,593.0,593.0,640900,6723.T
2011-11-07,599.0,621.0,597.0,612.0,612.0,1066900,6723.T
2011-11-08,608.0,612.0,574.0,582.0,582.0,623900,6723.T
2011-11-09,590.0,590.0,564.0,571.0,571.0,715000,6723.T
2011-11-10,548.0,554.0,538.0,543.0,543.0,568200,6723.T
2011-11-11,534.0,545.0,526.0,531.0,531.0,645600,6723.T
2011-11-14,553.0,553.0,531.0,537.0,537.0,235000,6723.T
2011-11-15,520.0,524.0,513.0,515.0,515.0,387900,6723.T
2011-11-16,519.0,519.0,500.0,503.0,503.0,362100,6723.T
2011-11-17,497.0,514.0,492.0,506.0,506.0,509900,6723.T
2011-11-18,498.0,515.0,498.0,512.0,512.0,302400,6723.T
2011-11-21,506.0,514.0,498.0,501.0,501.0,242000,6723.T
2011-11-22,490.0,505.0,488.0,496.0,496.0,325700,6723.T
2011-11-24,492.0,493.0,480.0,487.0,487.0,236000,6723.T
2011-11-25,485.0,498.0,485.0,495.0,495.0,301700,6723.T
2011-11-28,498.0,521.0,498.0,513.0,513.0,472300,6723.T
2011-11-29,515.0,518.0,503.0,512.0,512.0,396300,6723.T
2011-11-30,501.0,506.0,497.0,503.0,503.0,421200,6723.T
2011-12-01,514.0,516.0,504.0,508.0,508.0,455200,6723.T
2011-12-02,503.0,512.0,501.0,509.0,509.0,408100,6723.T
2011-12-05,510.0,526.0,510.0,526.0,526.0,351200,6723.T
2011-12-06,527.0,529.0,515.0,515.0,515.0,470400,6723.T
2011-12-07,518.0,529.0,517.0,527.0,527.0,583300,6723.T
2011-12-08,535.0,552.0,520.0,549.0,549.0,726200,6723.T
2011-12-09,536.0,544.0,525.0,528.0,528.0,686400,6723.T
2011-12-12,536.0,543.0,531.0,539.0,539.0,381500,6723.T
2011-12-13,530.0,532.0,517.0,523.0,523.0,502700,6723.T
2011-12-14,520.0,521.0,503.0,512.0,512.0,457300,6723.T
2011-12-15,505.0,507.0,498.0,502.0,502.0,558100,6723.T
2011-12-16,496.0,502.0,486.0,489.0,489.0,590900,6723.T
2011-12-19,481.0,484.0,457.0,470.0,470.0,391800,6723.T
2011-12-20,470.0,481.0,470.0,471.0,471.0,316700,6723.T
2011-12-21,475.0,483.0,462.0,467.0,467.0,639100,6723.T
2011-12-22,459.0,467.0,454.0,463.0,463.0,545100,6723.T
2011-12-26,473.0,482.0,463.0,469.0,469.0,372800,6723.T
2011-12-27,471.0,471.0,462.0,464.0,464.0,236100,6723.T
2011-12-28,467.0,469.0,459.0,462.0,462.0,214200,6723.T
2011-12-29,461.0,461.0,455.0,458.0,458.0,433900,6723.T
2011-12-30,459.0,475.0,452.0,471.0,471.0,392600,6723.T
2012-01-04,479.0,485.0,472.0,479.0,479.0,443500,6723.T
2012-01-05,474.0,478.0,466.0,469.0,469.0,432800,6723.T
2012-01-06,477.0,477.0,450.0,455.0,455.0,967700,6723.T
2012-01-10,451.0,452.0,440.0,448.0,448.0,533600,6723.T
2012-01-11,447.0,456.0,447.0,448.0,448.0,297400,6723.T
2012-01-12,448.0,449.0,443.0,445.0,445.0,246600,6723.T
2012-01-13,442.0,449.0,434.0,443.0,443.0,345000,6723.T
2012-01-16,445.0,445.0,431.0,434.0,434.0,304400,6723.T
2012-01-17,429.0,442.0,426.0,440.0,440.0,334300,6723.T
2012-01-18,443.0,460.0,443.0,457.0,457.0,512500,6723.T
2012-01-19,469.0,485.0,467.0,484.0,484.0,839400,6723.T
2012-01-20,492.0,512.0,492.0,510.0,510.0,1036300,6723.T
2012-01-23,520.0,532.0,501.0,507.0,507.0,477400,6723.T
2012-01-24,511.0,515.0,493.0,495.0,495.0,507900,6723.T
2012-01-25,490.0,522.0,488.0,514.0,514.0,609900,6723.T
2012-01-26,515.0,524.0,505.0,508.0,508.0,376000,6723.T
2012-01-27,508.0,510.0,500.0,504.0,504.0,241300,6723.T
2012-01-30,496.0,505.0,490.0,493.0,493.0,483300,6723.T
2012-01-31,493.0,496.0,481.0,483.0,483.0,628900,6723.T
2012-02-01,472.0,494.0,472.0,476.0,476.0,815600,6723.T
2012-02-02,478.0,492.0,478.0,492.0,492.0,496900,6723.T
2012-02-03,490.0,505.0,490.0,499.0,499.0,384400,6723.T
2012-02-06,515.0,517.0,501.0,505.0,505.0,549400,6723.T
2012-02-07,497.0,507.0,496.0,505.0,505.0,230600,6723.T
2012-02-08,570.0,576.0,543.0,556.0,556.0,2965200,6723.T
2012-02-09,556.0,567.0,550.0,565.0,565.0,855100,6723.T
2012-02-10,565.0,569.0,554.0,557.0,557.0,467200,6723.T
2012-02-13,554.0,567.0,553.0,566.0,566.0,309000,6723.T
2012-02-14,567.0,569.0,556.0,569.0,569.0,372300,6723.T
2012-02-15,569.0,584.0,562.0,581.0,581.0,726000,6723.T
2012-02-16,576.0,596.0,575.0,589.0,589.0,554100,6723.T
2012-02-17,600.0,607.0,596.0,601.0,601.0,560700,6723.T
2012-02-20,610.0,619.0,608.0,612.0,612.0,528800,6723.T
2012-02-21,613.0,614.0,596.0,601.0,601.0,405800,6723.T
2012-02-22,602.0,605.0,589.0,601.0,601.0,474700,6723.T
2012-02-23,602.0,611.0,593.0,610.0,610.0,385500,6723.T
2012-02-24,607.0,610.0,600.0,606.0,606.0,273600,6723.T
