Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-01-20,71.79,71.99,70.58,71.49,71.49,1612000,ADBE
2015-01-21,71.16,71.89,70.37,71.54,71.54,1787900,ADBE
2015-01-22,71.9,73.65,70.9,73.48,73.48,2178500,ADBE
2015-01-23,73.44,74.4,73.06,74.06,74.06,1851700,ADBE
2015-01-26,72.61,73.15,71.68,72.74,72.74,3593700,ADBE
2015-01-27,71.71,72.36,71.06,71.46,71.46,1798600,ADBE
2015-01-28,71.54,71.84,70.07,70.25,70.25,2281100,ADBE
2015-01-29,70.03,71.82,69.78,71.64,71.64,2538100,ADBE
2015-01-30,71.32,71.67,70.06,70.13,70.13,2331800,ADBE
2015-02-02,70.44,71.2,69.04,71.11,71.11,2381900,ADBE
2015-02-03,71.54,71.97,71.0,71.92,71.92,1555900,ADBE
2015-02-04,71.79,72.62,71.78,72.28,72.28,2165200,ADBE
2015-02-05,72.47,73.18,72.32,73.1,73.1,1438800,ADBE
2015-02-06,73.18,73.62,72.24,72.54,72.54,1367400,ADBE
2015-02-09,72.09,72.98,72.04,72.33,72.33,1627800,ADBE
2015-02-10,72.94,73.19,72.11,72.76,72.76,1696200,ADBE
2015-02-11,72.78,73.14,72.35,73.01,73.01,1600900,ADBE
2015-02-12,73.6,74.76,73.31,74.59,74.59,2243500,ADBE
2015-02-13,74.98,76.62,74.77,76.51,76.51,3819300,ADBE
2015-02-17,76.67,77.22,76.31,77.13,77.13,1986600,ADBE
2015-02-18,77.02,78.0,76.8,77.73,77.73,1683400,ADBE
2015-02-19,77.42,77.94,77.2,77.73,77.73,1556100,ADBE
2015-02-20,77.76,78.56,77.2,78.55,78.55,1626900,ADBE
2015-02-23,78.65,78.69,77.79,78.1,78.1,1455800,ADBE
2015-02-24,78.03,78.03,77.08,77.68,77.68,1954300,ADBE
2015-02-25,77.76,78.44,77.47,78.07,78.07,1256400,ADBE
2015-02-26,78.32,79.07,78.02,78.96,78.96,1546000,ADBE
2015-02-27,79.24,80.3,78.93,79.1,79.1,3115800,ADBE
2015-03-02,79.14,79.79,78.72,79.79,79.79,1497700,ADBE
2015-03-03,79.63,79.99,78.97,78.99,78.99,1616300,ADBE
2015-03-04,78.71,78.74,77.13,77.63,77.63,2393600,ADBE
2015-03-05,77.6,78.71,77.3,78.62,78.62,1850100,ADBE
2015-03-06,78.19,78.5,77.05,77.55,77.55,2537100,ADBE
2015-03-09,77.76,78.24,77.43,77.93,77.93,2010900,ADBE
2015-03-10,77.25,77.29,75.99,76.01,76.01,2622000,ADBE
2015-03-11,75.91,76.78,75.68,76.01,76.01,1692200,ADBE
2015-03-12,76.14,77.44,75.97,77.4,77.4,1683200,ADBE
2015-03-13,77.18,78.06,76.62,77.62,77.62,2202800,ADBE
2015-03-16,78.21,78.59,77.8,78.33,78.33,1851400,ADBE
2015-03-17,78.22,79.87,78.18,79.66,79.66,5719000,ADBE
2015-03-18,75.5,78.32,74.75,76.89,76.89,10509400,ADBE
2015-03-19,76.48,77.38,75.29,77.14,77.14,3519200,ADBE
2015-03-20,77.67,77.96,76.81,77.36,77.36,3577600,ADBE
2015-03-23,77.11,77.3,76.34,76.35,76.35,1754100,ADBE
2015-03-24,76.11,76.42,75.38,75.45,75.45,2782800,ADBE
2015-03-25,75.5,75.59,73.12,73.13,73.13,3444700,ADBE
2015-03-26,72.43,73.36,72.12,72.97,72.97,2965300,ADBE
2015-03-27,72.72,73.46,72.56,73.31,73.31,2085200,ADBE
2015-03-30,73.51,73.86,73.1,73.6,73.6,1880700,ADBE
2015-03-31,73.11,74.6,72.94,73.94,73.94,2556000,ADBE
2015-04-01,73.61,75.1,73.03,75.07,75.07,3976000,ADBE
2015-04-02,75.17,76.17,74.61,75.68,75.68,2158400,ADBE
2015-04-06,75.13,76.65,74.75,76.23,76.23,2556500,ADBE
2015-04-07,76.07,76.68,75.62,75.65,75.65,2601300,ADBE
2015-04-08,75.68,76.35,75.12,75.44,75.44,1938500,ADBE
2015-04-09,75.62,76.35,75.21,76.33,76.33,1556200,ADBE
2015-04-10,76.3,76.63,76.0,76.53,76.53,1801200,ADBE
2015-04-13,76.44,77.0,75.89,76.02,76.02,1230000,ADBE
2015-04-14,76.02,76.6,75.59,75.95,75.95,1924800,ADBE
2015-04-15,76.09,76.5,75.9,76.03,76.03,1355500,ADBE
2015-04-16,75.41,75.69,75.1,75.15,75.15,2069800,ADBE
2015-04-17,74.38,74.55,72.78,73.15,73.15,3856500,ADBE
2015-04-20,73.42,74.3,73.42,73.92,73.92,1688300,ADBE
2015-04-21,74.31,74.88,74.21,74.62,74.62,1894600,ADBE
2015-04-22,74.68,75.52,74.63,75.5,75.5,1523800,ADBE
