Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2019-08-26,138.67,140.33,136.73,137.82,137.82,684700,SPOT
2019-08-27,139.64,139.84,132.81,133.88,133.88,1760900,SPOT
2019-08-28,133.5,133.61,130.02,132.67,132.67,1461400,SPOT
2019-08-29,134.46,137.39,133.66,136.35,136.35,792100,SPOT
2019-08-30,136.7,138.24,133.0,134.95,134.95,678900,SPOT
2019-09-03,134.38,135.11,132.5,133.41,133.41,885200,SPOT
2019-09-04,133.7,134.79,131.49,133.45,133.45,1260900,SPOT
2019-09-05,135.62,136.5,134.31,135.68,135.68,701200,SPOT
2019-09-06,135.53,136.69,134.72,136.06,136.06,937100,SPOT
2019-09-09,136.27,136.27,133.86,134.1,134.1,818000,SPOT
2019-09-10,133.17,133.57,129.47,130.0,130.0,1753800,SPOT
2019-09-11,130.1,133.19,129.26,132.0,132.0,1180400,SPOT
2019-09-12,132.17,133.18,128.48,128.55,128.55,1187000,SPOT
2019-09-13,129.0,131.8,127.75,130.63,130.63,1221800,SPOT
2019-09-16,129.92,130.99,128.16,128.17,128.17,892600,SPOT
2019-09-17,129.05,130.43,125.33,129.08,129.08,1850500,SPOT
2019-09-18,129.23,130.45,126.03,127.98,127.98,915900,SPOT
2019-09-19,127.61,128.53,123.9,124.39,124.39,2478000,SPOT
2019-09-20,124.0,125.87,120.63,120.7,120.7,2380400,SPOT
2019-09-23,120.87,122.115,119.26,121.61,121.61,1510000,SPOT
2019-09-24,120.86,121.0,115.0,116.8,116.8,2444200,SPOT
2019-09-25,116.9,118.84,114.76,118.22,118.22,1363000,SPOT
2019-09-26,118.0,119.19,114.76,116.2,116.2,1378900,SPOT
2019-09-27,116.74,117.23,111.304,112.24,112.24,1837200,SPOT
2019-09-30,112.05,115.67,110.75,114.0,114.0,1370900,SPOT
2019-10-01,117.41,117.42,112.27,112.52,112.52,1573200,SPOT
2019-10-02,113.22,115.0,112.382,113.9,113.9,2046500,SPOT
2019-10-03,114.0,115.17,110.57,114.82,114.82,1363700,SPOT
2019-10-04,116.1,117.17,113.89,116.42,116.42,2040500,SPOT
2019-10-07,116.5,117.72,115.292,115.86,115.86,1138600,SPOT
2019-10-08,115.0,116.21,113.97,115.08,115.08,1248500,SPOT
2019-10-09,115.61,116.33,113.85,114.24,114.24,934500,SPOT
2019-10-10,114.09,115.0,112.03,112.52,112.52,760200,SPOT
2019-10-11,115.0,118.11,114.83,115.49,115.49,1353500,SPOT
2019-10-14,115.18,116.27,113.72,115.17,115.17,594800,SPOT
2019-10-15,115.63,119.1,114.99,118.59,118.59,1501700,SPOT
2019-10-16,118.02,118.71,115.63,116.56,116.56,1062300,SPOT
2019-10-17,117.03,119.11,116.81,117.83,117.83,1134000,SPOT
2019-10-18,117.91,117.97,114.26,115.33,115.33,802600,SPOT
2019-10-21,115.73,120.06,115.48,119.0,119.0,1155700,SPOT
2019-10-22,119.63,119.95,117.11,118.01,118.01,1128200,SPOT
2019-10-23,118.33,119.3,117.2,118.23,118.23,719300,SPOT
2019-10-24,119.21,119.42,117.02,118.83,118.83,862600,SPOT
2019-10-25,119.53,122.0,118.32,120.69,120.69,2319700,SPOT
2019-10-28,131.11,143.15,129.34,140.2,140.2,10797600,SPOT
2019-10-29,137.87,137.91,134.09,135.99,135.99,2570000,SPOT
2019-10-30,135.86,140.9,135.46,140.45,140.45,1644500,SPOT
2019-10-31,141.8,144.62,138.89,144.3,144.3,1943600,SPOT
2019-11-01,145.0,147.11,143.04,146.92,146.92,1851300,SPOT
2019-11-04,148.68,154.31,148.04,154.15,154.15,3826400,SPOT
2019-11-05,151.67,153.31,150.0,150.37,150.37,2551400,SPOT
2019-11-06,150.0,150.0,145.79,148.48,148.48,1363100,SPOT
