Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2017-05-09,23875.0,23875.0,23680.0,23735.0,23151.984,519800,6861.T
2017-05-10,23815.0,24175.0,23785.0,24160.0,23566.541,737600,6861.T
2017-05-11,24365.0,24525.0,24150.0,24170.0,23576.299,640200,6861.T
2017-05-12,23975.0,24080.0,23830.0,24045.0,23454.371,584400,6861.T
2017-05-15,24090.0,24355.0,23985.0,24355.0,23756.758,528400,6861.T
2017-05-16,24555.0,24555.0,24350.0,24400.0,23800.645,375600,6861.T
2017-05-17,24325.0,24495.0,24260.0,24405.0,23805.523,436400,6861.T
2017-05-18,24100.0,24275.0,24065.0,24245.0,23649.459,455400,6861.T
2017-05-19,24270.0,24270.0,23960.0,24000.0,23410.475,436000,6861.T
2017-05-22,24240.0,24275.0,24040.0,24250.0,23654.334,418200,6861.T
2017-05-23,24275.0,24475.0,24250.0,24295.0,23698.227,352200,6861.T
2017-05-24,24440.0,24470.0,24240.0,24295.0,23698.227,361000,6861.T
2017-05-25,24430.0,24570.0,24295.0,24355.0,23756.758,420800,6861.T
2017-05-26,24310.0,24400.0,24205.0,24325.0,23727.494,347000,6861.T
2017-05-29,24350.0,24550.0,24250.0,24460.0,23859.172,304600,6861.T
2017-05-30,24500.0,24750.0,24445.0,24695.0,24088.406,361600,6861.T
2017-05-31,24750.0,25170.0,24750.0,25155.0,24537.104,921600,6861.T
2017-06-01,25155.0,25375.0,25010.0,25280.0,24659.031,578800,6861.T
2017-06-02,25450.0,25450.0,25135.0,25280.0,24659.031,618600,6861.T
2017-06-05,25355.0,26065.0,25325.0,25895.0,25258.93,636800,6861.T
2017-06-06,25830.0,25865.0,25390.0,25410.0,24785.84,701000,6861.T
2017-06-07,25285.0,25515.0,25220.0,25300.0,24678.541,594400,6861.T
2017-06-08,25650.0,25650.0,25155.0,25185.0,24566.367,492400,6861.T
2017-06-09,25020.0,25210.0,24795.0,25095.0,24478.582,663600,6861.T
2017-06-12,24715.0,24810.0,24105.0,24530.0,23927.455,609800,6861.T
2017-06-13,23940.0,24390.0,23940.0,24260.0,23664.086,782400,6861.T
2017-06-14,24455.0,24590.0,24325.0,24375.0,23776.264,562800,6861.T
2017-06-15,24675.0,24755.0,24430.0,24570.0,23966.47,608000,6861.T
2017-06-16,24630.0,24660.0,24420.0,24480.0,23878.686,632800,6861.T
2017-06-19,24550.0,24835.0,24475.0,24835.0,24224.967,319200,6861.T
2017-06-20,25250.0,25275.0,25040.0,25155.0,24537.104,450800,6861.T
2017-06-21,25215.0,25445.0,25215.0,25280.0,24659.031,458800,6861.T
2017-06-22,25100.0,25245.0,25075.0,25150.0,24532.229,382400,6861.T
2017-06-23,25195.0,25370.0,25160.0,25365.0,24741.947,358800,6861.T
2017-06-26,25380.0,25540.0,25365.0,25455.0,24829.734,287600,6861.T
2017-06-27,25540.0,25595.0,25270.0,25335.0,24712.682,466200,6861.T
2017-06-28,25170.0,25170.0,24945.0,24990.0,24376.156,498600,6861.T
2017-06-29,25170.0,25270.0,25095.0,25170.0,24551.738,371400,6861.T
2017-06-30,24845.0,24845.0,24555.0,24670.0,24064.02,518400,6861.T
2017-07-03,24475.0,24665.0,24355.0,24570.0,23966.47,608600,6861.T
2017-07-04,24730.0,24765.0,24205.0,24255.0,23659.209,534000,6861.T
2017-07-05,24120.0,24425.0,23985.0,24410.0,23810.404,546000,6861.T
2017-07-06,24600.0,24785.0,24370.0,24580.0,23976.225,514800,6861.T
2017-07-07,24480.0,24665.0,24465.0,24535.0,23932.338,449200,6861.T
2017-07-10,24765.0,24765.0,24430.0,24510.0,23907.945,454000,6861.T
2017-07-11,24600.0,25005.0,24505.0,24960.0,24346.895,494000,6861.T
2017-07-12,24870.0,24955.0,24765.0,24865.0,24254.229,334400,6861.T
2017-07-13,25050.0,25080.0,24945.0,25070.0,24454.191,361600,6861.T
2017-07-14,25065.0,25105.0,24880.0,24970.0,24356.648,416400,6861.T
2017-07-17,24970.0,24970.0,24970.0,24970.0,24356.648,0,6861.T
2017-07-18,25040.0,25195.0,24900.0,25050.0,24434.68,414400,6861.T
2017-07-19,25050.0,25195.0,24940.0,25140.0,24522.47,402200,6861.T
2017-07-20,25250.0,25605.0,25230.0,25555.0,24927.277,514200,6861.T
2017-07-21,25700.0,25910.0,25700.0,25850.0,25215.03,560600,6861.T
2017-07-24,25655.0,25810.0,25480.0,25680.0,25049.207,450600,6861.T
2017-07-25,25685.0,25930.0,25670.0,25730.0,25097.98,397800,6861.T
2017-07-26,25800.0,25800.0,25240.0,25265.0,24644.402,634200,6861.T
2017-07-27,25380.0,25905.0,25330.0,25750.0,25117.492,712400,6861.T
2017-07-28,26100.0,26225.0,25305.0,25670.0,25039.451,988200,6861.T
2017-07-31,25730.0,25765.0,25430.0,25510.0,24883.38,555000,6861.T
2017-08-01,25460.0,25665.0,25410.0,25510.0,24883.38,496400,6861.T
2017-08-02,25860.0,26590.0,25680.0,26530.0,25878.33,1092600,6861.T
2017-08-03,26475.0,26485.0,26030.0,26060.0,25419.873,684200,6861.T
2017-08-04,25810.0,26075.0,25780.0,25975.0,25336.965,517200,6861.T
2017-08-07,26010.0,26085.0,25805.0,26020.0,25380.855,350000,6861.T
2017-08-08,25995.0,26065.0,25860.0,25990.0,25351.594,326200,6861.T
2017-08-09,25850.0,25950.0,25530.0,25685.0,25054.086,466400,6861.T
2017-08-10,25850.0,26110.0,25820.0,26000.0,25361.346,644800,6861.T
2017-08-11,26000.0,26000.0,26000.0,26000.0,25361.346,0,6861.T
2017-08-14,25790.0,25965.0,25570.0,25690.0,25058.963,476800,6861.T
2017-08-15,26000.0,26390.0,25965.0,26275.0,25629.592,576400,6861.T
2017-08-16,26425.0,26440.0,26160.0,26330.0,25683.24,430200,6861.T
2017-08-17,26375.0,26675.0,26320.0,26595.0,25941.73,483000,6861.T
2017-08-18,26385.0,26710.0,26345.0,26545.0,25892.963,526800,6861.T
2017-08-21,26670.0,26690.0,26510.0,26635.0,25980.746,395000,6861.T
2017-08-22,26880.0,27365.0,26850.0,27295.0,26624.54,694200,6861.T
2017-08-23,27750.0,28680.0,27750.0,28525.0,27824.322,1406800,6861.T
2017-08-24,28500.0,28675.0,28240.0,28425.0,27726.777,622000,6861.T
2017-08-25,28280.0,28340.0,28005.0,28010.0,27321.977,652800,6861.T
2017-08-28,28005.0,28255.0,28005.0,28195.0,27502.43,489800,6861.T
2017-08-29,28000.0,28295.0,27985.0,28255.0,27560.951,472200,6861.T
2017-08-30,28500.0,28695.0,28390.0,28685.0,27980.395,512800,6861.T
2017-08-31,28940.0,29170.0,28585.0,28630.0,27926.744,824600,6861.T
2017-09-01,28800.0,28900.0,28570.0,28695.0,27990.148,366800,6861.T
2017-09-04,28695.0,28695.0,28175.0,28365.0,27668.252,452400,6861.T
2017-09-05,28400.0,28415.0,28075.0,28155.0,27463.412,401600,6861.T
